filename,age,target
data/train/52265re.jpg,3,2
data/train/41056re.jpg,1,2
data/train/43541re.jpg,1,2
data/train/30275re.jpg,10,2
data/train/50717re.jpg,2,2
data/train/76244re.jpg,7,2
data/train/70603re.jpg,6,2
data/train/74916re.jpg,6,2
data/train/45041re.jpg,1,2
data/train/86478re.jpg,8,2
data/train/68774re.jpg,5,2
data/train/45074re.jpg,1,2
data/train/20970re.jpg,9,2
data/train/50487re.jpg,2,2
data/train/30066re.jpg,10,2
data/train/36947re.jpg,11,2
data/train/60156re.jpg,4,2
data/train/26031re.jpg,9,2
data/train/51442re.jpg,3,2
data/train/48938re.jpg,2,2
data/train/41907re.jpg,1,2
data/train/27310re.jpg,10,2
data/train/72288re.jpg,6,2
data/train/72140re.jpg,6,2
data/train/25496re.jpg,9,2
data/train/65306re.jpg,5,2
data/train/62843re.jpg,4,2
data/train/35937re.jpg,11,2
data/train/70205re.jpg,6,2
data/train/16558re.jpg,0,2
data/train/79968re.jpg,7,2
data/train/41623re.jpg,1,2
data/train/77877re.jpg,7,2
data/train/32819re.jpg,11,2
data/train/68287re.jpg,5,2
data/train/71248re.jpg,6,2
data/train/64530re.jpg,5,2
data/train/18546re.jpg,0,2
data/train/50402re.jpg,2,2
data/train/85566re.jpg,8,2
data/train/23678re.jpg,9,2
data/train/15607re.jpg,0,2
data/train/85523re.jpg,8,2
data/train/33031re.jpg,11,2
data/train/83284re.jpg,8,2
data/train/26028re.jpg,9,2
data/train/76320re.jpg,7,2
data/train/68480re.jpg,5,2
data/train/74862re.jpg,6,2
data/train/76562re.jpg,7,2
data/train/76342re.jpg,7,2
data/train/39738re.jpg,1,2
data/train/41952re.jpg,1,2
data/train/40592re.jpg,1,2
data/train/87253re.jpg,8,2
data/train/14711re.jpg,0,2
data/train/85259re.jpg,8,2
data/train/45948re.jpg,2,2
data/train/64358re.jpg,5,2
data/train/72239re.jpg,6,2
data/train/34055re.jpg,11,2
data/train/19127re.jpg,0,2
data/train/78266re.jpg,7,2
data/train/58043re.jpg,4,2
data/train/67511re.jpg,5,2
data/train/19781re.jpg,0,2
data/train/36025re.jpg,11,2
data/train/40924re.jpg,1,2
data/train/16432re.jpg,0,2
data/train/24756re.jpg,9,2
data/train/75008re.jpg,6,2
data/train/58587re.jpg,4,2
data/train/69494re.jpg,6,2
data/train/39772re.jpg,1,2
data/train/86864re.jpg,8,2
data/train/26957re.jpg,10,2
data/train/85817re.jpg,8,2
data/train/80374re.jpg,7,2
data/train/80768re.jpg,7,2
data/train/47063re.jpg,2,2
data/train/78306re.jpg,7,2
data/train/47236re.jpg,2,2
data/train/69958re.jpg,6,2
data/train/77139re.jpg,7,2
data/train/75096re.jpg,6,2
data/train/39113re.jpg,1,2
data/train/47595re.jpg,2,2
data/train/68926re.jpg,5,2
data/train/68117re.jpg,5,2
data/train/20821re.jpg,9,2
data/train/48886re.jpg,2,2
data/train/42937re.jpg,1,2
data/train/63639re.jpg,5,2
data/train/53002re.jpg,3,2
data/train/26950re.jpg,10,2
data/train/63797re.jpg,5,2
data/train/35359re.jpg,11,2
data/train/68950re.jpg,5,2
data/train/18842re.jpg,0,2
data/train/17758re.jpg,0,2
data/train/83086re.jpg,8,2
data/train/82428re.jpg,8,2
data/train/65514re.jpg,5,2
data/train/72248re.jpg,6,2
data/train/15359re.jpg,0,2
data/train/60538re.jpg,4,2
data/train/61976re.jpg,4,2
data/train/24439re.jpg,9,2
data/train/51195re.jpg,3,2
data/train/77553re.jpg,7,2
data/train/81388re.jpg,8,2
data/train/45150re.jpg,2,2
data/train/56722re.jpg,3,2
data/train/65578re.jpg,5,2
data/train/59981re.jpg,4,2
data/train/25483re.jpg,9,2
data/train/49588re.jpg,2,2
data/train/34112re.jpg,11,2
data/train/57057re.jpg,4,2
data/train/80040re.jpg,7,2
data/train/73747re.jpg,6,2
data/train/84824re.jpg,8,2
data/train/46065re.jpg,2,2
data/train/82369re.jpg,8,2
data/train/80980re.jpg,7,2
data/train/67565re.jpg,5,2
data/train/25728re.jpg,9,2
data/train/48669re.jpg,2,2
data/train/60666re.jpg,4,2
data/train/45329re.jpg,2,2
data/train/45918re.jpg,2,2
data/train/56004re.jpg,3,2
data/train/61331re.jpg,4,2
data/train/22872re.jpg,9,2
data/train/50587re.jpg,2,2
data/train/75641re.jpg,7,2
data/train/48444re.jpg,2,2
data/train/18839re.jpg,0,2
data/train/84978re.jpg,8,2
data/train/83920re.jpg,8,2
data/train/87352re.jpg,8,2
data/train/60032re.jpg,4,2
data/train/40145re.jpg,1,2
data/train/70523re.jpg,6,2
data/train/77944re.jpg,7,2
data/train/58589re.jpg,4,2
data/train/55700re.jpg,3,2
data/train/87290re.jpg,8,2
data/train/19792re.jpg,0,2
data/train/82533re.jpg,8,2
data/train/35826re.jpg,11,2
data/train/42056re.jpg,1,2
data/train/81242re.jpg,7,2
data/train/24543re.jpg,9,2
data/train/55152re.jpg,3,2
data/train/58218re.jpg,4,2
data/train/47687re.jpg,2,2
data/train/67775re.jpg,5,2
data/train/25598re.jpg,9,2
data/train/44819re.jpg,1,2
data/train/66097re.jpg,5,2
data/train/17278re.jpg,0,2
data/train/15506re.jpg,0,2
data/train/32539re.jpg,10,2
data/train/27701re.jpg,10,2
data/train/35671re.jpg,11,2
data/train/50317re.jpg,2,2
data/train/27590re.jpg,10,2
data/train/39151re.jpg,1,2
data/train/83292re.jpg,8,2
data/train/46551re.jpg,2,2
data/train/55235re.jpg,3,2
data/train/69353re.jpg,6,2
data/train/49821re.jpg,2,2
data/train/68715re.jpg,5,2
data/train/72276re.jpg,6,2
data/train/52840re.jpg,3,2
data/train/21520re.jpg,9,2
data/train/49487re.jpg,2,2
data/train/23686re.jpg,9,2
data/train/31116re.jpg,10,2
data/train/31864re.jpg,10,2
data/train/61351re.jpg,4,2
data/train/66352re.jpg,5,2
data/train/55832re.jpg,3,2
data/train/71669re.jpg,6,2
data/train/30593re.jpg,10,2
data/train/26988re.jpg,10,2
data/train/48016re.jpg,2,2
data/train/62846re.jpg,4,2
data/train/27441re.jpg,10,2
data/train/32533re.jpg,10,2
data/train/72877re.jpg,6,2
data/train/70928re.jpg,6,2
data/train/59385re.jpg,4,2
data/train/38240re.jpg,11,2
data/train/19394re.jpg,0,2
data/train/15243re.jpg,0,2
data/train/30053re.jpg,10,2
data/train/47263re.jpg,2,2
data/train/77117re.jpg,7,2
data/train/32224re.jpg,10,2
data/train/29029re.jpg,10,2
data/train/71731re.jpg,6,2
data/train/79370re.jpg,7,2
data/train/76559re.jpg,7,2
data/train/26046re.jpg,9,2
data/train/57870re.jpg,4,2
data/train/23565re.jpg,9,2
data/train/55229re.jpg,3,2
data/train/28141re.jpg,10,2
data/train/62508re.jpg,4,2
data/train/77569re.jpg,7,2
data/train/45046re.jpg,1,2
data/train/64786re.jpg,5,2
data/train/43882re.jpg,1,2
data/train/38859re.jpg,11,2
data/train/56168re.jpg,3,2
data/train/53232re.jpg,3,2
data/train/16758re.jpg,0,2
data/train/23782re.jpg,9,2
data/train/86661re.jpg,8,2
data/train/63431re.jpg,5,2
data/train/81553re.jpg,8,2
data/train/14863re.jpg,0,2
data/train/29590re.jpg,10,2
data/train/33858re.jpg,11,2
data/train/85377re.jpg,8,2
data/train/56238re.jpg,3,2
data/train/52574re.jpg,3,2
data/train/15372re.jpg,0,2
data/train/25168re.jpg,9,2
data/train/58612re.jpg,4,2
data/train/63315re.jpg,5,2
data/train/57489re.jpg,4,2
data/train/52912re.jpg,3,2
data/train/39037re.jpg,1,2
data/train/52176re.jpg,3,2
data/train/23682re.jpg,9,2
data/train/46580re.jpg,2,2
data/train/54634re.jpg,3,2
data/train/46680re.jpg,2,2
data/train/76306re.jpg,7,2
data/train/31457re.jpg,10,2
data/train/55996re.jpg,3,2
data/train/58710re.jpg,4,2
data/train/82014re.jpg,8,2
data/train/79967re.jpg,7,2
data/train/76588re.jpg,7,2
data/train/36452re.jpg,11,2
data/train/53999re.jpg,3,2
data/train/36536re.jpg,11,2
data/train/79031re.jpg,7,2
data/train/80036re.jpg,7,2
data/train/85014re.jpg,8,2
data/train/84436re.jpg,8,2
data/train/14753re.jpg,0,2
data/train/76346re.jpg,7,2
data/train/56559re.jpg,3,2
data/train/33531re.jpg,11,2
data/train/35321re.jpg,11,2
data/train/24423re.jpg,9,2
data/train/42333re.jpg,1,2
data/train/59735re.jpg,4,2
data/train/84000re.jpg,8,2
data/train/48701re.jpg,2,2
data/train/72024re.jpg,6,2
data/train/76610re.jpg,7,2
data/train/24179re.jpg,9,2
data/train/52845re.jpg,3,2
data/train/15848re.jpg,0,2
data/train/59037re.jpg,4,2
data/train/24386re.jpg,9,2
data/train/18367re.jpg,0,2
data/train/48060re.jpg,2,2
data/train/64390re.jpg,5,2
data/train/46738re.jpg,2,2
data/train/81222re.jpg,7,2
data/train/48377re.jpg,2,2
data/train/82622re.jpg,8,2
data/train/33717re.jpg,11,2
data/train/54029re.jpg,3,2
data/train/66788re.jpg,5,2
data/train/58682re.jpg,4,2
data/train/44216re.jpg,1,2
data/train/74348re.jpg,6,2
data/train/39872re.jpg,1,2
data/train/36798re.jpg,11,2
data/train/61557re.jpg,4,2
data/train/41558re.jpg,1,2
data/train/72378re.jpg,6,2
data/train/50846re.jpg,3,2
data/train/52768re.jpg,3,2
data/train/41385re.jpg,1,2
data/train/38268re.jpg,11,2
data/train/46478re.jpg,2,2
data/train/53300re.jpg,3,2
data/train/71010re.jpg,6,2
data/train/66320re.jpg,5,2
data/train/46229re.jpg,2,2
data/train/31422re.jpg,10,2
data/train/15196re.jpg,0,2
data/train/19215re.jpg,0,2
data/train/79554re.jpg,7,2
data/train/75158re.jpg,6,2
data/train/22586re.jpg,9,2
data/train/61573re.jpg,4,2
data/train/52842re.jpg,3,2
data/train/47262re.jpg,2,2
data/train/33738re.jpg,11,2
data/train/24018re.jpg,9,2
data/train/29524re.jpg,10,2
data/train/60835re.jpg,4,2
data/train/73352re.jpg,6,2
data/train/40934re.jpg,1,2
data/train/84576re.jpg,8,2
data/train/67931re.jpg,5,2
data/train/65512re.jpg,5,2
data/train/61157re.jpg,4,2
data/train/27920re.jpg,10,2
data/train/70816re.jpg,6,2
data/train/61788re.jpg,4,2
data/train/82978re.jpg,8,2
data/train/77946re.jpg,7,2
data/train/23666re.jpg,9,2
data/train/72193re.jpg,6,2
data/train/63588re.jpg,5,2
data/train/31119re.jpg,10,2
data/train/67360re.jpg,5,2
data/train/57981re.jpg,4,2
data/train/56899re.jpg,4,2
data/train/16609re.jpg,0,2
data/train/39346re.jpg,1,2
data/train/29720re.jpg,10,2
data/train/76206re.jpg,7,2
data/train/55606re.jpg,3,2
data/train/49833re.jpg,2,2
data/train/71942re.jpg,6,2
data/train/46529re.jpg,2,2
data/train/64139re.jpg,5,2
data/train/82456re.jpg,8,2
data/train/17382re.jpg,0,2
data/train/26695re.jpg,9,2
data/train/78432re.jpg,7,2
data/train/18573re.jpg,0,2
data/train/48618re.jpg,2,2
data/train/54257re.jpg,3,2
data/train/33535re.jpg,11,2
data/train/35694re.jpg,11,2
data/train/71862re.jpg,6,2
data/train/67406re.jpg,5,2
data/train/32711re.jpg,10,2
data/train/84474re.jpg,8,2
data/train/69500re.jpg,6,2
data/train/37166re.jpg,11,2
data/train/82208re.jpg,8,2
data/train/40210re.jpg,1,2
data/train/41877re.jpg,1,2
data/train/78090re.jpg,7,2
data/train/52601re.jpg,3,2
data/train/53367re.jpg,3,2
data/train/76370re.jpg,7,2
data/train/78089re.jpg,7,2
data/train/35704re.jpg,11,2
data/train/29429re.jpg,10,2
data/train/32244re.jpg,10,2
data/train/69354re.jpg,6,2
data/train/39076re.jpg,1,2
data/train/72585re.jpg,6,2
data/train/51119re.jpg,3,2
data/train/60797re.jpg,4,2
data/train/87273re.jpg,8,2
data/train/34203re.jpg,11,2
data/train/80038re.jpg,7,2
data/train/54653re.jpg,3,2
data/train/79962re.jpg,7,2
data/train/59361re.jpg,4,2
data/train/76141re.jpg,7,2
data/train/69254re.jpg,6,2
data/train/23997re.jpg,9,2
data/train/39285re.jpg,1,2
data/train/60536re.jpg,4,2
data/train/64195re.jpg,5,2
data/train/15450re.jpg,0,2
data/train/21873re.jpg,9,2
data/train/26722re.jpg,10,2
data/train/28812re.jpg,10,2
data/train/79705re.jpg,7,2
data/train/41784re.jpg,1,2
data/train/33823re.jpg,11,2
data/train/60075re.jpg,4,2
data/train/19531re.jpg,0,2
data/train/35606re.jpg,11,2
data/train/28217re.jpg,10,2
data/train/80108re.jpg,7,2
data/train/61796re.jpg,4,2
data/train/27507re.jpg,10,2
data/train/36828re.jpg,11,2
data/train/42159re.jpg,1,2
data/train/81885re.jpg,8,2
data/train/58290re.jpg,4,2
data/train/63536re.jpg,5,2
data/train/79829re.jpg,7,2
data/train/57431re.jpg,4,2
data/train/81593re.jpg,8,2
data/train/43109re.jpg,1,2
data/train/61721re.jpg,4,2
data/train/28343re.jpg,10,2
data/train/16033re.jpg,0,2
data/train/49748re.jpg,2,2
data/train/86872re.jpg,8,2
data/train/81217re.jpg,7,2
data/train/50184re.jpg,2,2
data/train/32091re.jpg,10,2
data/train/72259re.jpg,6,2
data/train/65844re.jpg,5,2
data/train/18827re.jpg,0,2
data/train/55476re.jpg,3,2
data/train/68221re.jpg,5,2
data/train/44344re.jpg,1,2
data/train/52563re.jpg,3,2
data/train/23582re.jpg,9,2
data/train/19336re.jpg,0,2
data/train/44671re.jpg,1,2
data/train/51167re.jpg,3,2
data/train/48977re.jpg,2,2
data/train/77082re.jpg,7,2
data/train/63266re.jpg,5,2
data/train/54996re.jpg,3,2
data/train/55649re.jpg,3,2
data/train/14903re.jpg,0,2
data/train/52294re.jpg,3,2
data/train/42890re.jpg,1,2
data/train/58431re.jpg,4,2
data/train/16806re.jpg,0,2
data/train/23994re.jpg,9,2
data/train/70544re.jpg,6,2
data/train/20179re.jpg,0,2
data/train/31928re.jpg,10,2
data/train/81969re.jpg,8,2
data/train/86322re.jpg,8,2
data/train/32084re.jpg,10,2
data/train/29790re.jpg,10,2
data/train/58567re.jpg,4,2
data/train/20035re.jpg,0,2
data/train/80936re.jpg,7,2
data/train/63292re.jpg,5,2
data/train/35475re.jpg,11,2
data/train/79386re.jpg,7,2
data/train/23494re.jpg,9,2
data/train/73095re.jpg,6,2
data/train/69162re.jpg,5,2
data/train/29414re.jpg,10,2
data/train/84097re.jpg,8,2
data/train/23659re.jpg,9,2
data/train/24095re.jpg,9,2
data/train/83778re.jpg,8,2
data/train/42237re.jpg,1,2
data/train/39098re.jpg,1,2
data/train/35858re.jpg,11,2
data/train/48703re.jpg,2,2
data/train/27725re.jpg,10,2
data/train/76103re.jpg,7,2
data/train/36978re.jpg,11,2
data/train/46578re.jpg,2,2
data/train/85733re.jpg,8,2
data/train/76993re.jpg,7,2
data/train/75233re.jpg,7,2
data/train/32036re.jpg,10,2
data/train/86384re.jpg,8,2
data/train/27526re.jpg,10,2
data/train/38843re.jpg,11,2
data/train/33234re.jpg,11,2
data/train/16100re.jpg,0,2
data/train/47774re.jpg,2,2
data/train/74069re.jpg,6,2
data/train/49123re.jpg,2,2
data/train/78961re.jpg,7,2
data/train/70031re.jpg,6,2
data/train/43063re.jpg,1,2
data/train/75458re.jpg,7,2
data/train/46786re.jpg,2,2
data/train/21908re.jpg,9,2
data/train/85383re.jpg,8,2
data/train/20085re.jpg,0,2
data/train/50573re.jpg,2,2
data/train/71996re.jpg,6,2
data/train/76200re.jpg,7,2
data/train/18632re.jpg,0,2
data/train/46906re.jpg,2,2
data/train/23768re.jpg,9,2
data/train/54163re.jpg,3,2
data/train/63673re.jpg,5,2
data/train/39246re.jpg,1,2
data/train/37931re.jpg,11,2
data/train/85465re.jpg,8,2
data/train/17356re.jpg,0,2
data/train/76029re.jpg,7,2
data/train/36137re.jpg,11,2
data/train/19274re.jpg,0,2
data/train/51735re.jpg,3,2
data/train/45234re.jpg,2,2
data/train/53606re.jpg,3,2
data/train/61347re.jpg,4,2
data/train/37583re.jpg,11,2
data/train/14838re.jpg,0,2
data/train/16136re.jpg,0,2
data/train/83305re.jpg,8,2
data/train/48593re.jpg,2,2
data/train/33028re.jpg,11,2
data/train/17023re.jpg,0,2
data/train/42154re.jpg,1,2
data/train/78239re.jpg,7,2
data/train/50870re.jpg,3,2
data/train/76363re.jpg,7,2
data/train/14534re.jpg,0,2
data/train/21868re.jpg,9,2
data/train/54527re.jpg,3,2
data/train/33603re.jpg,11,2
data/train/47100re.jpg,2,2
data/train/44273re.jpg,1,2
data/train/44215re.jpg,1,2
data/train/35542re.jpg,11,2
data/train/28627re.jpg,10,2
data/train/60173re.jpg,4,2
data/train/75022re.jpg,6,2
data/train/43393re.jpg,1,2
data/train/76375re.jpg,7,2
data/train/21339re.jpg,9,2
data/train/51680re.jpg,3,2
data/train/23901re.jpg,9,2
data/train/37714re.jpg,11,2
data/train/57469re.jpg,4,2
data/train/35022re.jpg,11,2
data/train/36054re.jpg,11,2
data/train/79798re.jpg,7,2
data/train/35168re.jpg,11,2
data/train/49468re.jpg,2,2
data/train/35808re.jpg,11,2
data/train/55332re.jpg,3,2
data/train/16085re.jpg,0,2
data/train/36528re.jpg,11,2
data/train/54976re.jpg,3,2
data/train/58315re.jpg,4,2
data/train/34834re.jpg,11,2
data/train/70704re.jpg,6,2
data/train/65095re.jpg,5,2
data/train/55695re.jpg,3,2
data/train/43290re.jpg,1,2
data/train/47949re.jpg,2,2
data/train/64494re.jpg,5,2
data/train/72995re.jpg,6,2
data/train/46642re.jpg,2,2
data/train/80658re.jpg,7,2
data/train/20157re.jpg,0,2
data/train/50775re.jpg,2,2
data/train/35882re.jpg,11,2
data/train/46856re.jpg,2,2
data/train/76496re.jpg,7,2
data/train/83996re.jpg,8,2
data/train/16077re.jpg,0,2
data/train/66833re.jpg,5,2
data/train/76035re.jpg,7,2
data/train/69131re.jpg,5,2
data/train/75387re.jpg,7,2
data/train/18780re.jpg,0,2
data/train/15167re.jpg,0,2
data/train/77443re.jpg,7,2
data/train/64318re.jpg,5,2
data/train/37398re.jpg,11,2
data/train/77275re.jpg,7,2
data/train/59065re.jpg,4,2
data/train/84237re.jpg,8,2
data/train/43910re.jpg,1,2
data/train/59125re.jpg,4,2
data/train/23915re.jpg,9,2
data/train/35494re.jpg,11,2
data/train/42565re.jpg,1,2
data/train/18501re.jpg,0,2
data/train/17108re.jpg,0,2
data/train/75633re.jpg,7,2
data/train/82493re.jpg,8,2
data/train/30433re.jpg,10,2
data/train/31181re.jpg,10,2
data/train/39473re.jpg,1,2
data/train/36402re.jpg,11,2
data/train/56458re.jpg,3,2
data/train/80393re.jpg,7,2
data/train/52388re.jpg,3,2
data/train/44828re.jpg,1,2
data/train/54551re.jpg,3,2
data/train/71987re.jpg,6,2
data/train/65658re.jpg,5,2
data/train/53879re.jpg,3,2
data/train/60419re.jpg,4,2
data/train/34524re.jpg,11,2
data/train/46394re.jpg,2,2
data/train/27683re.jpg,10,2
data/train/36539re.jpg,11,2
data/train/78565re.jpg,7,2
data/train/54487re.jpg,3,2
data/train/42985re.jpg,1,2
data/train/35768re.jpg,11,2
data/train/24445re.jpg,9,2
data/train/33784re.jpg,11,2
data/train/75037re.jpg,6,2
data/train/76956re.jpg,7,2
data/train/46239re.jpg,2,2
data/train/30538re.jpg,10,2
data/train/20669re.jpg,9,2
data/train/57186re.jpg,4,2
data/train/54731re.jpg,3,2
data/train/26427re.jpg,9,2
data/train/22747re.jpg,9,2
data/train/46997re.jpg,2,2
data/train/48519re.jpg,2,2
data/train/77623re.jpg,7,2
data/train/15229re.jpg,0,2
data/train/26648re.jpg,9,2
data/train/34420re.jpg,11,2
data/train/68905re.jpg,5,2
data/train/77138re.jpg,7,2
data/train/41889re.jpg,1,2
data/train/43310re.jpg,1,2
data/train/15621re.jpg,0,2
data/train/86139re.jpg,8,2
data/train/81321re.jpg,8,2
data/train/43715re.jpg,1,2
data/train/17972re.jpg,0,2
data/train/45418re.jpg,2,2
data/train/62987re.jpg,5,2
data/train/16461re.jpg,0,2
data/train/26411re.jpg,9,2
data/train/77971re.jpg,7,2
data/train/51650re.jpg,3,2
data/train/50680re.jpg,2,2
data/train/58990re.jpg,4,2
data/train/77030re.jpg,7,2
data/train/65777re.jpg,5,2
data/train/64137re.jpg,5,2
data/train/17774re.jpg,0,2
data/train/69083re.jpg,5,2
data/train/65341re.jpg,5,2
data/train/76083re.jpg,7,2
data/train/38705re.jpg,11,2
data/train/45603re.jpg,2,2
data/train/27970re.jpg,10,2
data/train/45137re.jpg,2,2
data/train/61136re.jpg,4,2
data/train/83713re.jpg,8,2
data/train/15417re.jpg,0,2
data/train/45644re.jpg,2,2
data/train/80981re.jpg,7,2
data/train/35541re.jpg,11,2
data/train/32318re.jpg,10,2
data/train/54114re.jpg,3,2
data/train/28599re.jpg,10,2
data/train/16544re.jpg,0,2
data/train/78775re.jpg,7,2
data/train/52697re.jpg,3,2
data/train/44133re.jpg,1,2
data/train/16741re.jpg,0,2
data/train/15037re.jpg,0,2
data/train/58769re.jpg,4,2
data/train/38495re.jpg,11,2
data/train/19237re.jpg,0,2
data/train/36505re.jpg,11,2
data/train/24190re.jpg,9,2
data/train/84144re.jpg,8,2
data/train/80070re.jpg,7,2
data/train/46527re.jpg,2,2
data/train/75173re.jpg,6,2
data/train/61822re.jpg,4,2
data/train/39785re.jpg,1,2
data/train/43629re.jpg,1,2
data/train/82521re.jpg,8,2
data/train/30443re.jpg,10,2
data/train/39788re.jpg,1,2
data/train/46717re.jpg,2,2
data/train/35074re.jpg,11,2
data/train/56075re.jpg,3,2
data/train/28462re.jpg,10,2
data/train/49965re.jpg,2,2
data/train/51438re.jpg,3,2
data/train/64020re.jpg,5,2
data/train/87172re.jpg,8,2
data/train/25138re.jpg,9,2
data/train/66874re.jpg,5,2
data/train/86093re.jpg,8,2
data/train/39321re.jpg,1,2
data/train/38258re.jpg,11,2
data/train/38375re.jpg,11,2
data/train/36069re.jpg,11,2
data/train/60984re.jpg,4,2
data/train/70317re.jpg,6,2
data/train/40418re.jpg,1,2
data/train/57833re.jpg,4,2
data/train/18411re.jpg,0,2
data/train/82431re.jpg,8,2
data/train/48216re.jpg,2,2
data/train/20987re.jpg,9,2
data/train/65182re.jpg,5,2
data/train/86435re.jpg,8,2
data/train/59352re.jpg,4,2
data/train/87342re.jpg,8,2
data/train/42567re.jpg,1,2
data/train/15188re.jpg,0,2
data/train/15623re.jpg,0,2
data/train/41083re.jpg,1,2
data/train/56546re.jpg,3,2
data/train/67094re.jpg,5,2
data/train/78790re.jpg,7,2
data/train/72981re.jpg,6,2
data/train/75258re.jpg,7,2
data/train/66672re.jpg,5,2
data/train/61613re.jpg,4,2
data/train/52910re.jpg,3,2
data/train/41415re.jpg,1,2
data/train/50559re.jpg,2,2
data/train/39245re.jpg,1,2
data/train/81679re.jpg,8,2
data/train/63363re.jpg,5,2
data/train/43009re.jpg,1,2
data/train/75847re.jpg,7,2
data/train/58073re.jpg,4,2
data/train/28549re.jpg,10,2
data/train/69986re.jpg,6,2
data/train/63213re.jpg,5,2
data/train/63189re.jpg,5,2
data/train/35468re.jpg,11,2
data/train/60561re.jpg,4,2
data/train/21886re.jpg,9,2
data/train/42572re.jpg,1,2
data/train/31274re.jpg,10,2
data/train/56120re.jpg,3,2
data/train/63083re.jpg,5,2
data/train/77848re.jpg,7,2
data/train/73376re.jpg,6,2
data/train/38535re.jpg,11,2
data/train/77922re.jpg,7,2
data/train/48401re.jpg,2,2
data/train/52384re.jpg,3,2
data/train/54681re.jpg,3,2
data/train/29388re.jpg,10,2
data/train/17063re.jpg,0,2
data/train/60646re.jpg,4,2
data/train/42513re.jpg,1,2
data/train/70385re.jpg,6,2
data/train/51180re.jpg,3,2
data/train/53352re.jpg,3,2
data/train/31416re.jpg,10,2
data/train/22528re.jpg,9,2
data/train/49148re.jpg,2,2
data/train/45662re.jpg,2,2
data/train/22751re.jpg,9,2
data/train/15022re.jpg,0,2
data/train/17624re.jpg,0,2
data/train/22009re.jpg,9,2
data/train/14569re.jpg,0,2
data/train/27907re.jpg,10,2
data/train/68016re.jpg,5,2
data/train/42092re.jpg,1,2
data/train/79904re.jpg,7,2
data/train/27491re.jpg,10,2
data/train/65587re.jpg,5,2
data/train/59420re.jpg,4,2
data/train/46905re.jpg,2,2
data/train/71623re.jpg,6,2
data/train/86616re.jpg,8,2
data/train/67152re.jpg,5,2
data/train/57275re.jpg,4,2
data/train/59494re.jpg,4,2
data/train/37400re.jpg,11,2
data/train/17065re.jpg,0,2
data/train/25310re.jpg,9,2
data/train/79937re.jpg,7,2
data/train/32231re.jpg,10,2
data/train/64681re.jpg,5,2
data/train/34758re.jpg,11,2
data/train/76613re.jpg,7,2
data/train/77566re.jpg,7,2
data/train/66285re.jpg,5,2
data/train/82585re.jpg,8,2
data/train/48344re.jpg,2,2
data/train/20281re.jpg,0,2
data/train/44676re.jpg,1,2
data/train/73019re.jpg,6,2
data/train/77111re.jpg,7,2
data/train/45877re.jpg,2,2
data/train/41153re.jpg,1,2
data/train/57496re.jpg,4,2
data/train/37953re.jpg,11,2
data/train/78305re.jpg,7,2
data/train/25341re.jpg,9,2
data/train/77831re.jpg,7,2
data/train/43625re.jpg,1,2
data/train/32673re.jpg,10,2
data/train/29624re.jpg,10,2
data/train/56766re.jpg,3,2
data/train/59841re.jpg,4,2
data/train/61754re.jpg,4,2
data/train/44894re.jpg,1,2
data/train/36325re.jpg,11,2
data/train/49126re.jpg,2,2
data/train/59031re.jpg,4,2
data/train/53070re.jpg,3,2
data/train/49118re.jpg,2,2
data/train/39775re.jpg,1,2
data/train/86855re.jpg,8,2
data/train/74935re.jpg,6,2
data/train/56278re.jpg,3,2
data/train/68190re.jpg,5,2
data/train/31364re.jpg,10,2
data/train/47991re.jpg,2,2
data/train/44818re.jpg,1,2
data/train/50986re.jpg,3,2
data/train/32306re.jpg,10,2
data/train/34722re.jpg,11,2
data/train/78273re.jpg,7,2
data/train/59314re.jpg,4,2
data/train/59856re.jpg,4,2
data/train/34930re.jpg,11,2
data/train/29638re.jpg,10,2
data/train/86327re.jpg,8,2
data/train/60688re.jpg,4,2
data/train/32858re.jpg,11,2
data/train/66488re.jpg,5,2
data/train/52703re.jpg,3,2
data/train/53290re.jpg,3,2
data/train/61528re.jpg,4,2
data/train/55087re.jpg,3,2
data/train/17248re.jpg,0,2
data/train/51907re.jpg,3,2
data/train/40284re.jpg,1,2
data/train/20834re.jpg,9,2
data/train/34667re.jpg,11,2
data/train/21098re.jpg,9,2
data/train/33721re.jpg,11,2
data/train/64957re.jpg,5,2
data/train/77086re.jpg,7,2
data/train/42290re.jpg,1,2
data/train/57856re.jpg,4,2
data/train/50199re.jpg,2,2
data/train/54974re.jpg,3,2
data/train/38310re.jpg,11,2
data/train/55348re.jpg,3,2
data/train/52970re.jpg,3,2
data/train/43581re.jpg,1,2
data/train/19320re.jpg,0,2
data/train/23047re.jpg,9,2
data/train/66624re.jpg,5,2
data/train/18332re.jpg,0,2
data/train/50645re.jpg,2,2
data/train/84761re.jpg,8,2
data/train/51711re.jpg,3,2
data/train/61545re.jpg,4,2
data/train/84829re.jpg,8,2
data/train/57530re.jpg,4,2
data/train/27603re.jpg,10,2
data/train/76105re.jpg,7,2
data/train/43584re.jpg,1,2
data/train/82856re.jpg,8,2
data/train/23300re.jpg,9,2
data/train/86778re.jpg,8,2
data/train/76686re.jpg,7,2
data/train/25780re.jpg,9,2
data/train/50648re.jpg,2,2
data/train/29365re.jpg,10,2
data/train/42228re.jpg,1,2
data/train/45478re.jpg,2,2
data/train/32022re.jpg,10,2
data/train/51641re.jpg,3,2
data/train/71122re.jpg,6,2
data/train/67134re.jpg,5,2
